Hash,Ply,GamePly,FEN,HasCastled,Eval,Result
3CDAEE71F703D686,58,98,2r5/8/p1bk2rp/1p1pp3/7R/PP3B2/1KPR2P1/8 w - - 0 30,1,-115,0.0
5C2C729CB2385DBA,94,175,2R2bk1/3r1p2/3Np3/4P1p1/8/Pp4P1/1B2KP2/8 w - - 0 48,3,735,1.0
B6EA7D90EDA865C7,47,85,1nqr2k1/2r2pp1/1p5p/pP1PP3/2p1N3/8/P1Q3PP/3R1RK1 b - - 0 24,3,167,1.0
A21F41DD4E65ACD8,121,400,2R5/1p3k2/p1b2p2/P2r3p/8/2B2P1P/1P2K1P1/8 b - - 51 61,3,214,0.5
A0B3CA8309545ABC,63,116,2r3k1/5p1p/p2qp1p1/3P4/2P1Q3/6P1/P2R1PKP/8 b - - 1 32,3,205,1.0
BB58CF5240A4A4F1,70,121,r7/1pk2ppp/2p1p3/pq1nP3/3Q1PP1/R2P1BKP/8/8 w - - 1 36,3,-256,0.5
D174467BE483E44B,27,99,r2q1rk1/1pp2ppp/p2p4/2bP1b2/8/1P4PP/PBP2PB1/R2Q1RK1 b - - 1 14,3,-29,1.0
61478A2C49E75377,71,164,3q2k1/1p1r2p1/4p1b1/p4p2/2PBpP1p/bPQ1P3/P5PP/5RKN b - - 1 36,3,-133,0.0
B85D5D2447310847,69,122,r5k1/p4p2/1pr1p1p1/2N5/5P2/1P2PBPP/PbR5/6K1 b - - 2 35,3,66,0.5
D7D533D632117848,99,175,5r2/2p3R1/8/p2KNk2/3B1Pp1/6Pp/r6P/8 b - - 13 50,1,149,1.0
13202906D3A8C2E8,50,176,r3k2r/4bp2/q3p3/1pppPpQ1/5P2/P5RP/1PPB4/1K4R1 w kq - 2 26,1,47,0.0
37B0C63A252401E6,62,151,5r2/1pk3r1/p1pR3R/4pbp1/8/4K1PP/PP4B1/8 w - - 12 32,3,-57,1.0
96E81514C3472699,37,208,1r3r1k/2p2pp1/p2q3p/3Bp3/P2b4/1P1P1QP1/2P2P1P/4RRK1 b - a3 0 19,3,96,0.5
6825C5BE9A5783FC,40,145,r3kb1r/p2p1pp1/1pb2q2/3B4/4P2p/P4N1P/5PP1/R2Q1RK1 w kq - 4 21,1,41,0.5
049028184F3563CF,72,129,4r1k1/2n2p1p/pq1r2p1/4p2P/3bQ3/1P3BP1/5P2/2RRB1K1 w - - 0 37,3,-88,0.5
234D4FBDCF2A34F8,24,80,r1b1r3/ppp1bkpp/2pn1p2/8/8/3P1N2/PPPN1PPP/R1B1R1K1 w - - 4 13,1,-87,0.0
D8B0036F30F6EFFE,59,117,6k1/4r3/1p1r3p/p1pP2p1/P3n1P1/5N2/1P6/3RR1K1 b - - 0 30,3,-167,0.5
B70AEA03B4CFD295,85,104,2b5/5k2/4p3/3pn3/5P2/8/P4PB1/6K1 b - - 0 43,3,-516,0.0
A6BFE05525D5EBE8,48,126,1r6/1b1p3k/1bn2p1p/1p1B4/p2pPP1P/6R1/PB3KP1/3R4 w - - 0 25,3,433,1.0
3EE2277144F7A897,73,128,4rbk1/1rqb1p1n/6p1/1ppPp2p/2p1P3/2P1QNNP/RP3PP1/R4BK1 b - - 17 37,3,145,0.5
5FD8123DDF997841,214,328,7R/1B6/3k1K2/5P2/8/6rp/4n3/8 w - - 5 108,3,-11,0.5
6E70CBF5A6A228B5,22,71,r1b1k2r/1pq1bpp1/p2ppn1p/6B1/3RPPP1/2N5/PPP1Q2P/2K2B1R w kq - 0 12,1,-3,1.0
1020D7FA9EF3E3BF,104,138,1nB5/4R3/1kpb4/p7/P7/2PK2p1/6P1/8 w - - 5 53,1,506,1.0
E9974F0D2CBCA496,95,158,1r6/8/2p1np2/4p1p1/pkP1P1P1/3R3P/P1P5/2K2B2 b - - 24 48,1,-91,0.0
C02D737B514EB007,61,106,3r2k1/5pp1/p3q3/2Qn3p/1B1R4/7P/1P3PP1/6K1 b - - 13 31,3,63,0.5
E8A779857CC7A80F,53,163,r3k3/pp2p1b1/2p3q1/2Pp4/6P1/1K6/PP2Nr2/R1BQ2R1 b q - 0 27,1,-569,1.0
43A8F61F33070AF4,97,149,8/p1kb4/6p1/3r4/1P3RPP/8/5K2/8 b - - 12 49,1,-374,0.0
634D3C45E2C8BEB2,34,112,r4rk1/pp4bp/n1p2pp1/4p3/2P3bN/1P1PP1P1/1PN3BP/3R1RK1 w - - 3 18,3,-92,0.0
CB779F1CC2C29AAC,19,132,rnbqk2r/p2p1ppp/1p2pn2/1Nb5/2P5/PP2PN2/2Q2PPP/R1B1KB1R b KQkq - 0 10,0,79,0.0
D4545949EDE96A21,123,230,8/R7/2r3k1/5p1p/2p2P1P/1p4PK/1R6/8 b - - 0 62,3,207,0.5
6E7EC17FD1FB4025,72,153,5rk1/p3npp1/Pp2b2p/1B6/5P2/qr1R3P/4QBPK/3R4 w - - 8 37,3,-11,0.5
9944E002072E7491,49,149,2rr4/p3k1p1/4p2p/2pn4/4BP2/PP4P1/7P/2R1R1K1 b - - 2 25,3,36,1.0
3D1203642DE854CF,44,100,rn2r1k1/pn2qppp/R1b5/2p1P3/2P5/3B1NBP/2P2PP1/3QR1K1 w - - 3 23,3,325,1.0
99DF86F259D75BE1,64,122,6k1/p3np2/1p5p/8/1P2p1pN/P5P1/4PP1P/5K2 w - - 0 33,3,26,0.5
4CF346614F0EDADD,137,184,8/2k5/2P5/5p2/3b4/pK6/6Bp/8 b - - 3 69,3,-664,0.0
F06082B1FEFA9F90,91,127,8/7p/p1p1k3/4P1p1/P3KpP1/2N1b2P/8/8 b - - 1 46,3,-237,0.0
9CA5A41031F23599,76,177,8/1R3pk1/6p1/r6p/8/4P1PP/5PK1/8 w - - 0 39,3,191,0.5
6A5CCEA4429E33A8,45,136,5rk1/p3q1bp/1p1p1n2/1P1P1P1p/1P2p3/1Q2B2P/3N1PP1/2R3K1 b - - 0 23,3,212,1.0
B0A18829A5B56CE4,126,141,8/8/2k5/4R3/1P3P2/8/5P2/6K1 w - - 1 64,3,2214,1.0
D15E02541262BFFE,98,168,1K6/B3nk2/4b3/1P3r2/P7/5R2/6P1/1r6 w - - 6 50,2,-808,0.0
79A6B8D70DF15A39,127,200,rQ6/P5pk/5p2/7p/4p2P/4P1P1/2q5/5R1K b - - 32 64,3,279,1.0
00A715D30F968822,40,176,r4rk1/p5pp/3p1q2/1ppPnp2/2b2Q2/2P3P1/P1N1PPBP/R3R1K1 w - - 0 21,3,-100,0.0
AE86CFE4D07FCBAF,63,132,6n1/1pr2pk1/1N2r1p1/1Rp1p2p/P3P3/4P3/1P4PP/5RK1 b - - 6 32,3,23,0.5
4FD2D5C769998AB5,239,330,4b3/4k3/4r2p/3Q3P/5K2/8/8/8 b - - 1 120,3,240,0.5
F6C7183E7C1FC116,12,134,rnbqkb1r/pp3ppp/3p1n2/2pPp3/2P5/5N1P/PPQ1PPP1/RNB1KB1R w KQkq e6 0 7,0,84,1.0
E4C8285476001EC1,173,207,8/8/6P1/8/1pk5/p7/8/1K6 b - - 2 87,2,1145,1.0
E4199E07C4A5E676,51,125,2r2r1k/5Pp1/3p1b1p/pQ1B4/3qP3/3p4/PP4PP/3R1R1K b - - 0 26,3,241,1.0
E1DDB8A50CF26814,82,113,R4bk1/1p3pp1/p2r3p/P7/1P4P1/4N2P/5P2/6K1 w - - 0 42,3,84,0.5
F18ACEDCE5B6F950,22,129,r4rk1/p3ppbp/2p1bnp1/2qpB3/Q1P5/2N1P3/PP3PPP/R3KB1R w KQ - 0 12,2,5,1.0
5613A2F819B9AEF6,52,108,r7/p2k1ppp/1n2p3/1R1pP3/p1pP1P2/2NnBK2/P5PP/8 w - - 1 27,0,-315,0.0
898F5286C7BC7F69,101,121,8/4BR2/2kbp3/p7/8/4PPr1/4K3/8 b - - 2 51,1,-91,0.5
FB084E8F84E1767F,106,156,4N3/8/6k1/4p2p/5p1P/5K2/r5P1/8 w - - 2 54,3,-730,0.0
B06639052A7AC99B,85,124,2r1r3/5Qpk/pp5p/5P2/8/7P/6P1/6K1 b - - 1 43,3,-291,0.0
17AF141FFABCEAF1,110,129,8/3qp1k1/PB3bp1/1P6/4Q3/6P1/R5K1/2r5 w - - 1 56,3,891,1.0
DFC9E27F4AC4574A,48,127,r2r4/p3kpQp/1p1p2pP/2p2q2/8/P2R4/1P2PP1P/R5K1 w - - 5 25,3,153,1.0
A33E20B176B172CC,66,154,4r1k1/1p2rp2/pn1n1qp1/3p3p/P2N4/1PR1PPP1/K2QR1BP/8 w - - 0 34,3,18,0.0
1E3CB6EF304EA633,27,280,r4rk1/ppp2pp1/2n3qp/1Q1p1b2/3P4/2P1P3/P3BPPP/R3NRK1 b - - 2 14,3,16,0.5
383C1F901EB273AE,112,168,8/p1k5/5p2/1P1q4/2p5/7P/6P1/4Q2K w - - 0 57,3,-9,0.5
1BFD537AD5CFBC27,61,117,6k1/1p3pp1/2p5/4Pb2/5P2/2P3PP/r7/4RBK1 b - - 0 31,3,38,1.0
8BBE3F868B44E1DC,19,94,r2qkb1r/pp1n1pp1/2p1p1bp/3pPn2/3P2P1/1NP2N2/PP2BP1P/R1BQ1RK1 b kq g3 0 10,1,4,0.5
53797EDE3DD2FF86,30,120,r4rk1/1pqbbppp/p3pnn1/8/3B4/2PB1N1P/PP1N1PP1/R2QR1K1 w - - 9 16,3,37,1.0
6F9404613E75EF6C,46,82,k6r/1p2rpnp/p1p3p1/3p1b2/3P4/1R1BPN1P/PPK2PP1/3R4 w - - 2 24,3,77,0.5
D2787A10A9FE8D27,139,198,R7/P4pk1/6p1/r5Pp/1K3P1P/8/8/8 b - - 2 70,3,313,0.5
181EAD55246E2C52,42,129,r2q1rk1/1p1n2b1/3pn3/p1p1ppP1/2P2P1p/1P1PB2P/P2QN1K1/1R1B1R2 w - - 1 22,3,5,1.0
273B115995A6B6C5,36,70,r2r4/pp3p1p/4bNpk/q7/3BP2P/1B6/PPP2PP1/R4RK1 w - - 1 19,3,-22,0.0
45A7DB847F2EF461,25,135,rq3rk1/p1pbnpbp/3p1np1/1p1Pp3/4P3/P1N1BP2/1PPQB1PP/3RNRK1 b - - 0 13,3,-45,1.0
7C448069A5DC1EAE,68,103,8/5pk1/R2p2p1/2pP2q1/1p1nP1P1/5P2/1Q2B3/6K1 w - - 1 35,3,349,1.0
D2CA226C8EB73517,14,142,rnbqkb1r/p4pp1/2p1pn1p/1p6/2pPP3/P1N2N1P/1P3PP1/R1BQKB1R w KQkq - 1 8,0,-10,0.0
57C9829D47C79484,29,178,2kr3r/pp3ppp/2nbpn2/7b/3P2P1/1PN1BN1P/1P2BP2/R2R2K1 b - g3 0 15,3,45,0.5
FACA8B949A7AC0B6,69,221,q4nk1/5p2/4pb2/1nNp1bpp/1P1P4/6PP/4NPB1/B1Q3K1 b - - 2 35,3,-88,1.0
9EEE00EBF682FACF,122,138,8/8/4p1B1/3p3P/3P4/1P1KPk2/7r/8 w - - 1 62,2,-5,0.5
3042704961067A74,34,217,r4r2/1pp1nppk/3b1n1p/1P1pN3/p2P2P1/P3P2P/3N1P2/R1B1K2R w KQ - 0 18,2,39,0.0
CA2F2EFAC67DC675,77,243,8/2n2pk1/ppq1p1p1/2P1P3/P1Q1NPP1/5K2/8/8 b - - 0 39,3,27,0.5
637324B5A02FCACC,55,134,2r1r1k1/p1P2pp1/2QBp2p/P2n4/6q1/2p3P1/5P1P/2RR2K1 b - - 0 28,3,-23,1.0
2359D841AE730C50,82,116,8/7p/2n2kp1/5p2/R1P5/2r2NP1/5K1P/8 w - - 2 42,3,-85,0.5
92224765154AB7D5,116,141,8/3k4/r7/p5K1/8/8/R6P/8 w - - 10 59,3,-51,0.5
77DCAA23CAE03A3B,21,80,r1bqnrk1/pp3pbp/3p2p1/n1pPp3/2P1P3/2N3P1/PP1NQPBP/R1B2RK1 b - - 2 11,3,91,0.5
AD85C8375B28E953,55,83,5k2/p7/4pbQp/7B/2pq1p2/P5P1/1P2PP1P/6K1 b - - 3 28,3,288,1.0
D62FDA250A1EF182,121,138,8/7p/4N3/p4KPP/1nk5/8/8/8 b - - 0 61,3,17,0.5
819F70D93D0EB484,274,323,3k4/R1n3p1/r3p2p/7P/4N2K/5P2/8/8 w - - 64 138,3,-49,0.5
E3DD785B982DE7EC,92,136,8/6p1/5p2/pr4p1/p1Nk1n2/P4P1P/2R3P1/3K4 w - - 19 47,3,-286,0.0
ADBFA1C937491639,51,97,3r1rk1/bpp2pp1/p6p/P7/1P1P1nq1/5N2/1BBN1P2/2RQ1K2 b - - 0 26,3,-653,0.0
104CFB85D6CE331C,41,64,4k1r1/1pp1qnpp/p1p2p2/5P2/1bNQ4/2P1B3/PP3PPP/5RK1 b - - 0 21,1,212,0.5
9A64BA3A64045CD5,101,124,8/8/6p1/4B3/6P1/5k1P/7K/2r5 b - - 4 51,3,-260,0.0
CD93F3AEE7FD6CF0,76,172,4k3/3n2pp/1p6/p5N1/P6r/1R6/1P4P1/6K1 w - - 0 39,3,-101,0.0
B1F664D8DBF41230,39,172,2kr4/1p1r1p2/p3pQ1p/q7/5P2/P1N5/1PK3PP/5B1R b - - 0 20,3,36,0.0
D9F09B11D4816B93,30,95,2rq1rk1/p3nppp/3p1n2/3Pp1B1/2Q3b1/P1NB4/1P3PPP/R4RK1 w - - 1 16,3,58,1.0
8D6C3CC96B627298,114,145,8/4R2P/1p4p1/2p5/P1P2P2/KP1k4/7q/8 w - - 3 58,3,-464,0.5
7D3226A57B598A1D,40,67,r2r2k1/pp4pp/1np3q1/3pp3/4P3/BPPQ3P/P4PP1/3RR1K1 w - - 0 21,3,122,1.0
C664A2423D10BFA2,27,176,2rq1rk1/pp1bnpbp/n2p2p1/3Pp3/1P2P3/P2B1N2/3B1PPP/RN1QR1K1 b - - 2 14,3,75,0.0
857C85ADE3ED6D0C,62,271,r2q4/1p1r1bk1/1n3bpp/pNp2p2/P1Pp3P/1PBP2P1/2Q2PB1/2R1R1K1 w - - 2 32,3,125,1.0
989DDADDFC068E61,130,156,8/2Q5/3r3p/5pp1/5q1k/p6P/3p2P1/3R3K w - - 0 66,3,-954,0.0
81952AD335BA7610,95,111,6k1/5p2/4nP2/2p3p1/2P3P1/4rB1P/3R1K2/8 b - - 2 48,3,3,0.5
F8329EAE0D7300FD,45,66,r4rk1/1bqp2pp/2pNp3/p1P5/5P2/R4RP1/PP1Q3P/4K3 b - - 2 23,2,55,1.0
9A875A4D4878193C,101,243,8/R4pk1/6p1/pr5p/4KP1P/P1R3P1/8/r7 b - - 8 51,3,-40,0.5
B56F6A45760E4A0B,109,122,8/1p6/pnr2q1k/5P1p/7R/P7/1P3QP1/KB6 b - - 0 55,3,369,1.0
141D499510C4DB40,80,186,2kr3r/2pq4/1p3p2/p3pN2/2P1P1PP/1P1P2R1/P2Q2K1/8 w - - 3 41,3,72,0.5
C5B04BCB5E4AA8FE,63,132,6k1/1p1q1pp1/7p/pNP4r/Pn1P4/1P4Pb/4RP2/4Q1KB b - - 18 32,3,231,0.0
16708D1FDDF96AB8,76,114,q7/5p1k/4pPpp/1p1pP3/1BrQn3/P7/6PP/5RK1 w - - 2 39,3,-264,0.0
AF1113BB2934574D,48,133,r1r3k1/3q2p1/2b1pb1p/2Qp4/P7/1P1BPP2/3B2PP/1R3RK1 w - - 1 25,3,260,1.0
E2C2A8F664E46385,15,136,r1bqk2r/ppp1ppbp/2n3p1/8/8/2P3PN/P2PPPBP/1RBQK2R b Kkq - 4 8,0,18,0.0
23287147D4BE9106,48,76,r1b1r1k1/1p3ppp/2nB4/p1P5/2P5/PR4P1/3N1KBP/8 w - - 2 25,3,-176,0.0
CDB427D0364EC48A,18,52,rn1qkb1r/1b3pp1/p2ppn1p/1p6/3NP1PP/P1N5/1PP2P2/R1BQKBR1 w Qkq - 2 10,0,-53,0.0
05E2674D04F0EAD5,47,113,2bqr2k/Brpp2b1/2p5/Q5n1/2P2pBp/P1N1P2P/RP3P2/6RK b - - 0 24,3,103,1.0
A9EBB995DA3D8255,28,68,r4rk1/2qbbppp/p2ppn2/1pn3B1/3NP1PP/1BN2P2/PPPQ4/1K1R3R w - - 1 15,3,-41,1.0
E0157B6D68A816EF,72,156,r6k/2p3p1/2n2qr1/PpB1pp2/1P6/1R1P1P1P/5Q1P/4R2K w - - 1 37,3,35,1.0
065E990D98317751,32,96,r1bqk2r/1p3pbn/p2p2p1/2pPn3/P3P3/2N1B1PP/1PQ1N1B1/R4RK1 w kq - 3 17,1,35,0.0
CDDAEA2FA7D98C3D,137,167,8/8/2B1k3/r4pp1/8/6P1/5P2/5K2 b - - 5 69,3,-475,0.0
A0B2D15AFDD83F98,202,213,1Q6/6k1/5q1p/7P/6P1/6K1/8/8 w - - 71 102,3,155,0.5
C368926E3CCFCCE2,18,188,rnbq1rk1/pp3pp1/3b1n1p/3p4/3P3P/P3PN2/5PP1/RNBQKB1R w KQ - 0 10,2,-12,0.0
31C0955662A307D7,66,131,2r5/1p5k/2b1p1pp/p1np4/P2N1rNP/1PP2P1R/6P1/4R1K1 w - - 0 34,3,180,0.5
BA49D663BFE462F2,259,335,8/p1K1k3/Pn5p/1P3B2/8/8/8/8 b - - 17 130,3,253,0.5
812E0012C1447D68,38,167,2rr2k1/p4p2/1pn1qnpp/2b1p3/4P3/1P3NPP/PB1NQPK1/2R2R2 w - - 0 20,3,-61,1.0
16533D3E334071F7,25,105,rn1q1rk1/p1p1nppp/1p2p3/8/3PP3/PQ3P2/1P2N1PP/R1B2K1R b - - 2 13,2,12,0.5
8B2D2918E7677A8F,12,54,rnbqk2r/p1p2ppp/4pn2/1p4B1/1bpP4/2N2N2/PPQ1PPPP/R3KB1R w KQkq b6 0 7,0,-23,0.0
C48DE27E7686C407,63,75,6k1/4qp2/4p1p1/8/P7/8/5PP1/R3R1K1 b - - 0 32,3,319,1.0
5D9D83CBD510FC83,128,146,8/4k3/1n2P3/7p/1K6/8/2N4P/8 w - - 1 65,3,213,0.0
60A4684D0D0AFA0C,39,57,1rb2rk1/p2p4/n6p/1p4p1/3bN2P/P1N5/1PP2PB1/R3K2R b KQ - 1 20,2,8,1.0
7E24A6834A1EF09C,110,124,8/8/3r4/5kp1/p7/P4K1p/1P6/4R3 w - - 2 56,3,-345,0.0
253FD22C98630DE0,46,108,2q2rk1/1R3ppp/3pb3/2n1p1b1/4P3/4PB2/1QPN2PP/4R1K1 w - - 5 24,3,40,0.5
FE9A6F7503BCF06B,30,101,4rb1r/pkpp2pp/b1p2n2/4p3/1qP5/1P2Q1PB/PB1N1P1P/2KR3R w - - 5 16,3,-51,0.5
161366670B7064B4,185,216,5K2/4P3/8/8/8/P3k1q1/8/8 b - - 4 93,3,-1053,0.0
D0BF201221AE757B,26,162,r2q1rk1/p4ppp/1pn1pn2/3p4/P2P4/2PQPP2/4N1PP/R1B1K2R w KQ - 4 14,2,38,1.0
DD57DC3C77F37E38,178,264,3R4/8/8/r6p/6p1/4k1P1/8/6K1 w - - 14 90,3,-159,0.5
825B593232138887,123,246,8/5b2/3b1k2/R1N5/6r1/4P3/4K3/8 b - - 17 62,3,-72,0.0
202AEF89852C133B,42,72,r4rk1/1bp1qp1p/1p4p1/p7/4PnN1/2PB1PbP/PP1NQ1P1/2KR2R1 w - - 7 22,3,-41,0.0
1F4398988F50B058,141,170,8/3k1p1p/2bP4/8/8/2K1B1b1/r6p/3R4 b - - 3 71,2,-2002,0.0
969B9F557E8CA3D9,141,272,8/6pk/7p/7r/2RN4/6KP/8/8 b - - 60 71,3,420,0.5
8B5D11E1577D6A73,181,273,8/8/2k1P3/6r1/1K6/8/4B3/8 b - - 8 91,0,-44,0.5
8696C0B63303BCCC,43,70,r5k1/1R3pp1/p2rb2p/P2p4/3P4/5N2/1P3PPP/5RK1 b - - 0 22,3,159,1.0
004B1A845CD17853,35,138,2rr2k1/1p1bbppn/pq1pp3/6P1/3NP2P/P1N5/1PPQB3/2K1R1R1 b - - 2 18,3,184,0.0
43084827655F57D4,21,115,r1bq1rk1/pp2bppp/5n2/2np4/8/4BNP1/PPQ1PPBP/RN2K2R b KQ - 1 11,2,-29,0.5
654C3BC988CB83BE,43,120,r1bq1rk1/6b1/3p3p/2pPpp2/B3P1n1/P1N3P1/1PQN1P2/R4RK1 b - - 0 22,3,68,0.0
BC87B0537E7246B4,83,123,r5k1/2P3p1/PB1pqb1p/4r3/8/2Q4P/6P1/1R1R2K1 b - - 4 42,3,670,1.0
50B8B62388444681,71,164,8/2R2pk1/bB3npp/P3p3/4P2P/5PN1/r5P1/6K1 b - - 0 36,3,246,1.0
34120E5090C01F7A,72,122,1r6/1p3p2/p3nkp1/3R3p/1PR4P/5P2/PK6/8 w - - 11 37,3,229,1.0
3D475561C43F6AA9,68,107,8/5pk1/7p/2R3p1/r5P1/3RPK2/1r3P2/8 w - - 0 35,2,-10,0.5
2FE4F90181FACB3C,127,254,8/8/3Nrp2/6pk/3R2p1/6P1/6PK/8 b - - 11 64,3,370,0.5
D48FA5614FA77C8F,222,279,1k2r3/1b6/1P6/1K4R1/8/8/8/8 w - - 43 112,3,-51,0.5
0AFB850706AFF6D3,45,75,r4qk1/1rp2p2/3p1bp1/1NnPpP1p/p1P1P3/P3R2B/1PQ2P1P/R5K1 b - - 1 23,3,-4,0.0
7A823E5C49C0BEA0,153,254,8/4B1k1/4K3/1p1p3p/p2P4/Pb6/1P6/8 b - - 11 77,2,-4,0.0
D633623C1A6CCCAE,116,171,1k6/8/1p1p4/R2P1p2/1P6/2n1K3/P7/8 w - - 0 59,3,144,0.0
16C7EEBBAC57558F,193,206,8/3P2pk/5p2/p1p4P/p1q5/7P/1K1Q4/8 b - - 83 97,3,3,0.5
E81360F306918ADB,78,135,5rk1/2p2qb1/2Pp2p1/p2Pp1P1/p3P2p/P6b/1P2Q3/K1NN2R1 w - - 0 40,3,-203,0.0
7C39F41015F2A4BA,104,145,8/4qpk1/r2p3p/1R2p3/2P1P1PP/rP6/p4QK1/R7 w - - 13 53,3,-235,0.5
824137B239D52C4B,185,198,8/3K1kp1/4p3/3pP3/2pP3P/2P5/6b1/2B5 b - - 61 93,1,176,0.5
1AB41F5A6C767832,37,54,r1b1r1k1/pp2q1pp/2pp4/5p2/PPP1n3/3QP1P1/1B1P2BP/2R1K2R b - - 0 19,2,-16,0.0
3C79B7EB89032DDE,46,83,r1r2n2/pb5k/2p1p1pp/2ppPp2/1qP2PP1/1P2PN1P/P1R1BK2/R5Q1 w - - 2 24,3,262,1.0
507A57B1309F0F0A,102,115,5k2/2R5/1p6/p4K2/P2p2PP/1r6/8/8 w - - 0 52,3,202,1.0
A499ABB036BD79D0,44,153,r3k2r/ppq2n1B/b3pb2/3p2pP/3P4/N1P2N2/2Q2PP1/R3K2R w KQkq - 2 23,0,20,0.5
C214C7C3722F8BBC,150,177,8/pR6/8/1P3k2/r7/8/2K5/8 w - - 6 76,1,47,0.5
ABB11A2973E1E0B2,286,400,R7/6pk/4K2p/5P1P/8/8/1b6/8 w - - 27 144,3,444,0.5
66D1D941367E02CF,82,152,5q2/2Q2pk1/2p1p1p1/4P1Np/2b2P1K/7P/6P1/8 w - - 2 42,2,-49,0.5
F0EC5CA4F3252FDC,48,128,2rb2k1/3b1pp1/3p4/1p1Np1Pp/2r4P/P1NKPP2/1P6/6RR w - - 3 25,2,23,0.5
A643D04881BA7D2C,40,111,r4rk1/1p2ppbp/1pnp2p1/2p5/P3PP2/R1PPB1PP/1P2B3/5RK1 w - - 2 21,3,149,1.0
13F376CDEEE63CBD,38,84,r4rk1/1p1Q1ppp/pq6/4p3/2b5/2P5/PPN2PPP/R2R2K1 w - - 2 20,3,-36,0.0
A06FE0E6F150C4B3,203,215,4Q3/8/2P5/p2KQ3/P5k1/2P5/8/5q2 b - - 0 102,3,2648,1.0
00B843AA59F2AA16,101,241,r7/6pk/1p5p/1P1pBp2/P2P1P2/8/4Qq2/3K4 b - - 0 51,3,-843,0.5
01F926F2B451FF0B,65,100,4n3/5pkp/4p3/2rp4/8/6PP/1R3PK1/5B2 b - - 2 33,3,-250,0.0
94998F7786C7FD50,124,145,4r3/4P3/3k3p/4RP2/1K5P/6P1/8/8 w - - 1 63,3,623,1.0
9482FA6FD8B8F2DF,116,186,8/8/1pN1k3/pP3p1r/P5r1/3R3B/7K/8 w - - 0 59,3,-103,0.5
01807D76F1236857,16,136,r1bq1rk1/pppn1pbp/5np1/4p3/P7/2N2NP1/1PP1PPBP/R1BQ1RK1 w - - 0 9,3,69,1.0
35483B753D7C3AAC,62,99,7r/kpb5/p1n3R1/4pr2/1PPp4/3N1P1p/P2BK2P/6R1 w - - 1 32,3,239,0.5
44911F4005621D0D,56,130,r2r2k1/5p2/1q2p1p1/1P2n2n/1p2P3/1N6/1P2Q1BP/3R1R1K w - - 4 29,3,-263,0.0
21ABD016014176C1,93,140,8/5k2/R7/6KP/p5P1/r7/8/8 b - - 2 47,3,451,1.0
69533B82AE4863CF,47,243,1k1rr3/1pp1bp2/p7/3P2pN/1PP1R2p/P6P/5PP1/5RK1 b - - 1 24,3,236,0.5
A7A7E4EE5A327760,69,130,4r3/p1kb4/3n4/2p2p2/8/1P1R1NPP/P5PK/8 b - - 6 35,1,-340,0.0
4245359D54CB01C1,52,143,3r1k2/1p1rpbb1/pqp4p/2p1Ppp1/P1P5/N2PBN1P/1P4P1/2QR1RK1 w - - 0 27,3,339,1.0
066583CA45B1093B,66,132,2r1b2k/1p4b1/p2pN2q/2p2R1p/P3P3/1B5P/1PP2BP1/3R3K w - - 0 34,3,137,1.0
5A9ECB798325F5F2,87,177,5r1k/1qp2r2/3p2p1/p1pNpnPp/P1P5/1PPR2P1/4QP2/1R4K1 b - - 2 44,3,45,0.5
8BD933E489A3B174,99,124,8/5p2/1p6/6k1/6N1/pP3P1p/Pr6/K6R b - - 7 50,3,-100,0.0
23DBD818AC571811,59,86,4r2r/3k4/1p2pbp1/p1p4p/1PPpRP1P/P2P1KP1/4R3/4B3 b - - 0 30,3,82,0.5
61041C0ECA29EA2A,70,103,3b2k1/6p1/p2p1r1p/Pp1Pp3/1P2Q3/3B3P/5qP1/2R4K w - - 5 36,3,182,1.0
3047F8714456EC7A,62,250,5k2/1p3p2/1p3bp1/7p/7P/P1Pb4/1P1N1PP1/3B2K1 w - - 3 32,3,102,0.5
19573065EF95D7C1,80,149,6k1/p2r1p2/1p5p/1P1pr1p1/3R1N2/6P1/R5PK/8 w - g6 0 41,3,128,0.5
A317CC57356A1040,127,151,6k1/2P1B3/1n3R2/2N4p/6pP/6P1/5P2/6K1 b - - 0 64,3,3671,1.0
3DAF816F02961957,36,119,r1q2rk1/pp2ppbp/6p1/3P4/3n1B2/5BP1/PPQ2P1P/2RR2K1 w - - 1 19,3,113,0.5
1AA4F59BE64774A0,40,115,3r2k1/pp1qbp1p/n1p1r1p1/2P5/P2PN3/3Q1P2/2P4P/1RB3RK w - - 0 21,3,-58,1.0
DED784A1FEB06933,55,82,2r1k2r/1b1q1p2/p3pP2/1p1p3p/1R6/2P1Q3/4BRPP/6K1 b k - 8 28,1,-121,0.0
E734B9253C75CDD5,27,107,r2q1rk1/pp2bppp/n1p1n3/3pP3/3P4/2NQ1NB1/PPP3PP/R4R1K b - - 4 14,3,37,0.5
7CB5D8E6973904C5,25,87,r2r2k1/pp1b1ppp/2pqpn2/4Q3/2BP4/5N2/PPP2PPP/R3R1K1 b - - 7 13,3,43,1.0
BFDD8918025B64B0,110,150,8/5k1p/8/4R1P1/3P3N/2n3r1/8/4K3 w - - 11 56,3,141,0.5
675E66F601F9E241,91,130,8/6p1/5pkp/3p4/1N6/5KPP/3r1P2/8 b - - 5 46,3,-569,0.0
468C4A91272A549A,52,172,r1r5/2P2ppp/1pN1pk2/8/8/2P5/P4PPP/3R1K2 w - - 5 27,1,-58,0.0
